order_id;data_pedido;status;ano;mes;mes_ano;pedido_valido;customer_id;estado_cliente;product_id;categoria;seller_id;price;frete;receita
68656d23f76667ee6ebe117db63ea015;03/04/2017;delivered;2017;4;01/04/2017;Sim;06838eb84d243726bcd772cec9b68813;SP;c1488892604e4ba5cff5b4eb4d595400;moveis_decoracao;1554a68530182680ad5c8b042c3ab563;38,5;15,56;54,06
68709f86fb9eba39721082ba8fcb7047;31/07/2018;delivered;2018;7;01/07/2018;Sim;62eaff9c562f9d1b880ecb6be6054df7;PA;2748fba16a62f912134f7991548c3cee;malas_acessorios;1da3aeb70d7989d1e6d9b0e887f97c23;99,5;59,85;159,35
687827c3a3bcdf03c6956d9bbe263ed5;19/05/2018;delivered;2018;5;01/05/2018;Sim;448c7012ea9044144e5006640fe2709e;BA;764292b2b0f73f77a0272be03fdd45f3;moveis_decoracao;bd23da7354813347129d751591d1a6e2;79,9;18,49;98,39
68810c6b108472c394da03666cf1fe74;02/12/2017;delivered;2017;12;01/12/2017;Sim;28e095aecb060344b8dadb5cdc0b527c;RJ;6fd29b4c024c598e9339e67a7469be43;relogios_presentes;93dc87703c046b603023e75222018b45;239;15,42;254,42
688777dd259c99e7554f3901ff653a54;28/06/2018;delivered;2018;6;01/06/2018;Sim;d26f92dad3a2f62023e3411cc7ae6721;SP;3dd2a17168ec895c781a9191c1e95ad7;informatica_acessorios;de722cd6dad950a92b7d4f82673f8833;149,9;25,4;175,3
689338a5ff7fc20c596ee2695dfac8c3;21/01/2018;delivered;2018;1;01/01/2018;Sim;2254b94e0f630fbf407e03563b0747c5;SP;389d119b48cf3043d311335e499d9c6b;ferramentas_jardim;1f50f920176fa81dab994f9023523100;49,9;13,37;63,27
68b37c61acb057cd5047ff23bfeb540b;21/07/2018;delivered;2018;7;01/07/2018;Sim;ded48af287ccd1d155aa6239f645c087;SP;2f13d1dc8b4e1d9d8027be50339546a9;moveis_decoracao;1025f0e2d44d7041d6cf58b6550e0bfa;105;13,04;118,04
68b3cbc68e4cd1fe19bec35f1d3bb7ee;10/03/2018;delivered;2018;3;01/03/2018;Sim;1a814d4c8923ef3a0e978777f00b717c;DF;52d163dd9192d5a70afc33cd8c60131e;relogios_presentes;6560211a19b47992c3666cc44a7e94c0;65;15,33;80,33
68be1c52f0c662cedbe21ca137ca77fe;25/01/2018;delivered;2018;1;01/01/2018;Sim;3770b28ef0626cf945d6f4129077c7ae;MA;cb71b23bd70b9df12843e4dfb9ed09c1;informatica_acessorios;85d9eb9ddc5d00ca9336a2219c97bb13;27,9;34,15;62,05
68e4d7b489562de5ca0a4486d7d0c3d8;31/07/2017;delivered;2017;7;01/07/2017;Sim;fefbefec320ab4ec0ddcf55a4901ebb2;RS;4ef55cfc0052b8c8c9313fd35d00289c;malas_acessorios;dbc22125167c298ef99da25668e1011f;50,9;26,9;77,8
68e8ce771060f901302ac23924bd1400;23/12/2017;delivered;2017;12;01/12/2017;Sim;5f2027781aea2cfdfd2fb08637d21e8f;CE;657247f6f60543b93e3cc708a8e6329c;malas_acessorios;7ddcbb64b5bc1ef36ca8c151f6ec77df;248,99;105,76;354,75
68f238efe64d771f8529c4689219e854;15/08/2018;delivered;2018;8;01/08/2018;Sim;b2946e552dff75e17fed826a39dfbd90;SP;4a613da687465cbb56070936889199f8;utilidades_domesticas;688756f717c462a206ad854c5027a64a;49,89;9,1;58,99
68fa625f02107978e969340da28d0c89;10/05/2017;delivered;2017;5;01/05/2017;Sim;1da22604a27387196b8a4cf970336f8a;RJ;9755f955f1fcd2a83ca77997e9de8b83;fashion_bolsas_e_acessorios;a0415d9b25ede3c4b1e477e9916ffc03;299,9;9,51;309,41
68fb895df51e234a55fbf5c30c873fd2;19/04/2018;delivered;2018;4;01/04/2018;Sim;003c7cadba4f182b9f22d7d5ea7a5003;SP;b60704f84087891432bf27f3dd5fd003;bebes;adbc26658d6c7b4b6219f9d934598091;109,9;18,35;128,25
69077141219d094a1413c873be09cc9c;18/10/2017;delivered;2017;10;01/10/2017;Sim;d184b0e1de2da0c29cca0de3bb29781e;RJ;a25583531530c0913ea4dee2c5c73685;perfumaria;4e06067cc08b3f41d837768d392c3ee3;7;2,56;9,56
69077141219d094a1413c873be09cc9c;18/10/2017;delivered;2017;10;01/10/2017;Sim;d184b0e1de2da0c29cca0de3bb29781e;RJ;521527593ca1726b992318e034dd5690;perfumaria;4e06067cc08b3f41d837768d392c3ee3;19,99;25,63;45,62
6917bf2ef92587d31987c8c01aa1b4e0;25/08/2018;delivered;2018;8;01/08/2018;Sim;782439c1913d6f928285350906a9662f;MG;ead72457c58dcea14f94c2223c684716;esporte_lazer;4305fe92735c8a43d154ff6dd2b8d927;139,9;14,32;154,22
692fd4925e0a7e3c946566b4626f0f75;10/06/2018;delivered;2018;6;01/06/2018;Sim;006b5498d9494c061f8c2f80a6c2f343;RS;e1e932dfb67414e80b87ad97688cf2a3;brinquedos;fde0cc9ea29c8ccfc0a2c22256a58c71;105;23,27;128,27
693571876f68cfd82ad0772a4fe8136f;13/06/2018;delivered;2018;6;01/06/2018;Sim;25b47b76e47894309042c440d0b52481;BA;36940188c2ad1a212b94931a08cc3c29;telefonia;2138ccb85b11a4ec1e37afbd1c8eda1f;39,99;22,21;62,2
693c482b69198a2297a3b61befcd3890;01/04/2018;delivered;2018;4;01/04/2018;Sim;01cd5f54498033a3b4820866458145e4;SP;515ba7ccc6abbd1c0f5016704a0184e2;pet_shop;66922902710d126a0e7d26b0e3805106;64;23,03;87,03
694bcde1f9a49ffeba5da89982f7b9ae;19/08/2018;delivered;2018;8;01/08/2018;Sim;4d54b8539ffd28f47200ad625299b839;RJ;629e019a6f298a83aeecc7877964f935;automotivo;c003204e1ab016dfa150abc119207b24;107,9;23,56;131,46
6954eac303f94f5f51b80deb4ba7be50;03/08/2018;canceled;2018;8;01/08/2018;Não;4cbc0fdd8d7548de068a1cff9d293da3;SP;5321c283dcbf309eac57110f5e306cf0;esporte_lazer;9b00ed88b7fdb95d6ff76e27c1b52d16;60;7,68;67,68
69563539a33f6dbf50c8e280e4e8a88b;12/06/2017;delivered;2017;6;01/06/2017;Sim;39a3a09af913e6f029e2d845fa0110b7;SP;f3ead0dbcae5b065731b183396c1da2f;papelaria;d12c926d74ceff0a90a21184466ce161;45;7,78;52,78
69602d7086bce76ef900a362fa5304d2;17/05/2018;delivered;2018;5;01/05/2018;Sim;3ee0e8309e4c1f0baef48886dede4e75;MG;3cf8d7db7dbaeb28f077151adfc59340;automotivo;c12b92bf1c350f3e6bf88d3596219c86;369;25,16;394,16
69697763300040978b1c88f1bb60ad24;27/10/2017;delivered;2017;10;01/10/2017;Sim;907d77f631b9ca3c2e1f6e38c0905d48;SP;793ee3bd01e3ecec7ab94aed9aeee415;informatica_acessorios;9c0e69c7bf2619675bbadf47b43f655a;179,5;10,67;190,17
698c71e1afa1b5c7913ee16466a54cf0;19/04/2017;delivered;2017;4;01/04/2017;Sim;d80b9b2a21321a180b82c0017fe8d9b1;RJ;7787f84dcc43ef95552cd95d2c86f418;relogios_presentes;6560211a19b47992c3666cc44a7e94c0;49;14,11;63,11
69949f70025210748c64e8271bc63520;04/01/2018;delivered;2018;1;01/01/2018;Sim;671d695d18f4e956cb2cf8676da962d1;RJ;7686fe49c98ae1c537b5cc51992f5d20;bebes;9d4db00d65d7760644ac0c14edb5fd86;169;15,93;184,93
699b7692e65138e6874b4c6f42202974;07/03/2018;delivered;2018;3;01/03/2018;Sim;a7bc004b32eb75e7546d6b81d5b8fe44;MG;c92a8559445ec8f63ecf90c7dd910b7d;;f419677537694f0462a91990df6ca44f;55,9;15,27;71,17
699ff12900168a9020bb2487be684cc0;21/05/2018;delivered;2018;5;01/05/2018;Sim;94ee7783d2f05e72a85fe65e13e96c9c;SP;bc137217dc0cb0559a1f46e0500f50b6;bebes;d673a59aac7a70d8b01e6902bf090a11;29,99;25,58;55,57
69a3d3d4af1b74db85965b00394b5d21;26/11/2017;delivered;2017;11;01/11/2017;Sim;d701d4f8da8a0d17c1fbf6e134d07c4f;MG;e108e472a045d8c76c43ba7f2cf4958a;relogios_presentes;fa1c13f2614d7b5c4749cbc52fecda94;499,9;18,25;518,15
69aca49c98f05af05bec6fa1f87a3059;20/07/2018;delivered;2018;7;01/07/2018;Sim;a125a54036b56ceb4c73638eda0f18aa;RJ;c848bbf7ec73272cce4df7509a71afde;bebidas;141440cad9341e553f8401c574a2aa38;119,8;27,79;147,59
69d7a6c47dc11a476f79514694809c60;22/03/2017;delivered;2017;3;01/03/2017;Sim;89308d2e180453477f64c286806350f5;SP;e8cbef97b4aa646fb8fa170f0da01b5b;cama_mesa_banho;dc4a0fc896dc34b0d5bfec8438291c80;129,9;16,02;145,92
69df6146503dba833ea2ae56237acd97;17/02/2018;delivered;2018;2;01/02/2018;Sim;3a04eb9c6f03e8bff298d4172dc8ae5f;RJ;ee6c49af1a2de55aa0e076257ab4ab99;informatica_acessorios;1c68394e931a64f90ea236c5ea590300;144,41;17,45;161,86
69eda667e556fbf004a1c26468e91d35;12/12/2017;delivered;2017;12;01/12/2017;Sim;837d37e337467452b7d2c2068816177a;PR;c403e106353e1aa40efe783ecb39ed7a;cama_mesa_banho;d2374cbcbb3ca4ab1086534108cc3ab7;38,9;17,6;56,5
6a0725621168540d5200cba214d6ebe7;07/08/2018;delivered;2018;8;01/08/2018;Sim;09033cfedb9bab5c54a33f339fd94ad0;SP;1440c3493146c70f05302fa3edf1038f;papelaria;5275ca25d0358ca73864e0ae41be1320;98,9;16,96;115,86
6a0a8bfbbe700284feb0845d95e0867f;22/11/2017;delivered;2017;11;01/11/2017;Sim;68451b39b1314302c08c65a29f1140fc;RJ;f8a8f05a35976a91aed5cccc3992c357;moveis_decoracao;4a3ca9315b744ce9f8e9374361493884;83,9;17,84;101,74
6a13786d6992a094c95cc09bcd4527fc;23/03/2018;delivered;2018;3;01/03/2018;Sim;17347cd672444b9489c0798ca77ff3f7;SP;77fa3381855b6763c52ca3b72824f508;fashion_bolsas_e_acessorios;6560211a19b47992c3666cc44a7e94c0;49;7,39;56,39
6a3e9cd3ebd3eaf6a53cb71cb50941c4;30/11/2017;delivered;2017;11;01/11/2017;Sim;d5b5f8b2c900c6a6eed9d277f88d7ac5;MT;c3ba4e8d3cb30049213b682e751e9d00;relogios_presentes;6560211a19b47992c3666cc44a7e94c0;95;16,11;111,11
6a4b06a2b62d1f2c69cf1f7a4eae074a;13/04/2018;delivered;2018;4;01/04/2018;Sim;a0d430c59b700550f20303fa1d6b2ba4;RJ;e0cf79767c5b016251fe139915c59a26;beleza_saude;da8622b14eb17ae2831f4ac5b9dab84a;29,9;16,95;46,85
6a4b27f33e33875ed99945d3e271698e;02/03/2017;delivered;2017;3;01/03/2017;Sim;10dcfefeeb0f0dfe99880248167259f0;ES;fa4e84908e2dca7e8d5c267baa88cfbb;cool_stuff;3ef37b7ca6dd2b80bd8af81a62504996;350;22,27;372,27
6a5771a7c4b156a321263b020bd7e3f2;30/01/2018;delivered;2018;1;01/01/2018;Sim;6cca49b1c6983d8a2b755db0d41cd9e1;BA;b80921007ed3f68cf6e536e6daf08610;telefonia;ea8482cd71df3c1969d7b9473ff13abc;29,99;15,79;45,78
6a6a5e595e782a6d0de7abee5fab0b89;24/08/2018;delivered;2018;8;01/08/2018;Sim;8f0b26345ceb1dd629eaecad15b37e45;RJ;2669a9fe1aaf6cb29071f8f866014afc;audio;4869f7a5dfa277a7dca6462dcf3b52b2;138,9;19,07;157,97
6a78b3062a561085f98b76a5a0eea516;25/07/2018;delivered;2018;7;01/07/2018;Sim;2c5d4df0decd36ab2ebd65bccd80be05;SP;7798ddd884068c64f261fa5d6a7f6cd9;pet_shop;af3ef48d0e13835e529c29ac573c63e5;69,2;23,42;92,62
6a924969e49789ee7b332cdc7677c35f;09/01/2018;delivered;2018;1;01/01/2018;Sim;6f35b5a833225638c4ba4fa744fd1716;SP;2eb6e8f39feaf75fc5163f774d38f0f1;pet_shop;5cf13accae3222c70a9cac40818ae839;89,7;15,38;105,08
6a978028a892efba783a6f3be848c512;07/02/2018;delivered;2018;2;01/02/2018;Sim;d8c4f44803e6a10deb628cc91e68b327;PR;159e7e73295b609960c0797eb64b3d39;pet_shop;a72c2f59332659e361d647515c698798;139;15,72;154,72
6a9bf0121b718a84449bc75bb129ed6c;07/06/2017;delivered;2017;6;01/06/2017;Sim;883b94b34925e9d8684df949c3984715;AL;2d1ff2e44c1df1b288d32c02737d6f34;moveis_decoracao;391fc6631aebcf3004804e51b40bcf1e;159,9;43,53;203,43
6aa12b7bccdfe9396d5feb50030e1b3f;06/10/2017;delivered;2017;10;01/10/2017;Sim;cc21c72d5fd4f9dead0e01129cf6d9da;SP;cbdb31ccb8741d52e26bf2a42c1648d1;utilidades_domesticas;7040e82f899a04d1b434b795a43b4617;69,9;16,12;86,02
6ab63ddaa43a0adec6b62f06e9128af2;07/02/2017;delivered;2017;2;01/02/2017;Sim;dbc9cbb74d25c5c2c1457fbd64f0ba57;RS;cfc8376b91d04c43d4431abcf28d51bc;esporte_lazer;7008613ea464bad5cb9b83456e1e6a8f;23,9;14,52;38,42
6acc8234fbe95cdf6e5e160bc5a23ad0;05/06/2018;delivered;2018;6;01/06/2018;Sim;a3d0f1e0bd25da3fb9e002c697d1f86b;MG;cf857bce01d442bb8631a548a4432def;bebes;7a67c85e85bb2ce8582c35f2203ad736;179,99;27,34;207,33
6ace7c2a595a57867f443b5d3d1a7607;08/05/2018;delivered;2018;5;01/05/2018;Sim;986328873061709d5300337ab4894fe8;PR;88bcd4cc43e257bf69ac62b2540f1c14;relogios_presentes;86ccac0b835037332a596a33b6949ee1;33,5;18,23;51,73
6acf90c38bdd8b8c40950b821624787e;20/07/2017;delivered;2017;7;01/07/2017;Sim;2f7001da9e597c4b707313a341a20614;RN;b48946c4c9a1d7c81916522d00d6722f;fashion_bolsas_e_acessorios;0ebd97a106433a45a4aebe57c1799778;109,9;42,8;152,7
6ad40910813e5836d9698b103b222e65;23/07/2018;delivered;2018;7;01/07/2018;Sim;3b0083b0418552bc7b8a1a083d03b56f;SP;5218770ee0cbcad0666569202deebc4f;esporte_lazer;b248792ac0b60ec3f93d80af1b4fae47;38,7;13,57;52,27
6ae18793b39ea298718417881aca431d;10/08/2017;delivered;2017;8;01/08/2017;Sim;d8c4b7a84600b6fb675483da453fda18;MG;88dd63919fc9ab693803578a04a20209;informatica_acessorios;7ddcbb64b5bc1ef36ca8c151f6ec77df;34,99;14,1;49,09
6ae725cd09f998296a4f043e8b3fde4b;27/04/2017;delivered;2017;4;01/04/2017;Sim;52f82ac5aece199d516920d571167b27;MG;0d8c64a12c0e49b2515674c031b965a1;moveis_decoracao;c6218512d16fcac0af02fe92691cf274;55;14,16;69,16
6aef284c51f971e11cffc4e49caea7af;03/12/2017;delivered;2017;12;01/12/2017;Sim;962035fb0c0ccd8650d59f5d5ee43f62;SP;4914f8796af2ecd359fd8f44b9b92339;;c826c40d7b19f62a09e2d7c5e7295ee2;49,77;7,78;57,55
6b0e4ed8dcbabec5410a8b28f0405cd6;02/07/2018;delivered;2018;7;01/07/2018;Sim;565f86d78a5b057917366c58362a85c4;RJ;5d6bea33648f018dbb563f3a2fab09f3;moveis_decoracao;1025f0e2d44d7041d6cf58b6550e0bfa;150;30,85;180,85
6b313b07f096e0b9354fd4f097abaed6;02/08/2017;delivered;2017;8;01/08/2017;Sim;9279b96ee5b2b0f686e5a28d8cc1739b;SC;f1c7f353075ce59d8a6f3cf58f419c9c;cama_mesa_banho;37be5a7c751166fbc5f8ccba4119e043;205;22,27;227,27
6b37f541eb6753f5383147a84d419d11;02/06/2017;delivered;2017;6;01/06/2017;Sim;864fd7d2112ae79ef1095208edb6372b;BA;7c1bd920dbdf22470b68bde975dd3ccf;beleza_saude;cc419e0650a3c5ba77189a1882b7556a;59,99;16,89;76,88
6b3ff248b137a5f8d4efe61a1fd4ebbc;09/05/2018;delivered;2018;5;01/05/2018;Sim;f01265d4a727959f6735b9029567b708;SP;89321f94e35fc6d7903d36f74e351d40;alimentos;16090f2ca825584b5a147ab24aa30c86;27,9;7,87;35,77
6b44058917b7d56ae8c4ff52f9c65a2e;15/06/2018;delivered;2018;6;01/06/2018;Sim;1f9da3850213ca78896a0c08e41a5f06;SP;3b7929cc079c14493fb6fb3373dbc1e1;audio;4e922959ae960d389249c378d1c939f5;110;12,5;122,5
6b4fe75bdf8d4a467678bc8f2132c06a;24/11/2017;delivered;2017;11;01/11/2017;Sim;cc6acd0ad91aaeff9d3a67fd55b57196;SP;cec6b4ac0968c2cb31bf465a834aa831;beleza_saude;0df3984f9dfb3d49ac6366acbd3bbb85;168,8;14,93;183,73
6b654c2dc2e7c610cb22c325fb723057;04/07/2018;delivered;2018;7;01/07/2018;Sim;5239179f060acba3aae48fdc19d479ea;SP;26a6aaf337b078349b5ec749be2e7a5e;utilidades_domesticas;f8db351d8c4c4c22c6835c19a46f01b0;34,9;11,97;46,87
6b71838c4be9dce33810de87c333e365;14/01/2018;delivered;2018;1;01/01/2018;Sim;8b1f6b37bd99fe9ccfb4a3fbffde8d44;SP;fe9dfbe7f974621789683b7b78be2a16;beleza_saude;900ba814c251a692506d7834c1218441;326,16;19,02;345,18
6b751a27edaaa33537b2e893d7fd18ce;02/02/2018;delivered;2018;2;01/02/2018;Sim;894337b29433786ec770ef5bf5475cba;SP;b5034cecd2d602fcc8175e8fe0988a3d;automotivo;e21a1e8be4715b0fcfd5385643bc49c4;29,9;15,1;45
6b901164a6a34cde6b892a1a3c549294;19/12/2017;delivered;2017;12;01/12/2017;Sim;e76982cbaf25f467d0a21c39655a54cc;PE;fb5192388e7614dee676e3fcafbd12ee;fashion_bolsas_e_acessorios;b372ee768ed69e46ca8cdbd267aa7a38;35;25,63;60,63
6ba0683fc45576a6050dfba5f9c41bb1;27/06/2018;delivered;2018;6;01/06/2018;Sim;0040a8417928d0d5abd5169cd7877181;SP;cc4c16052222d5347726b1af1bfe7462;relogios_presentes;8ae520247981aa06bc94abddf5f46d34;199,99;19,5;219,49
6ba0e32fd89cab6e014baa58ddb82a6b;01/06/2017;delivered;2017;6;01/06/2017;Sim;f11c879c8a36fe856430463341cf89d6;SP;0f0c4960b05d6145bbb4b348423503ef;eletronicos;edf96ef93ed595084bbcbd9224bd2894;42;13,37;55,37
6bb214f60f0b2331b730f74f70dc322f;24/04/2017;delivered;2017;4;01/04/2017;Sim;4109c63be22f97950143c4acbfa68e4d;SP;408a59367613a62d59b6e3ca5ed58631;moveis_escritorio;a7f13822ceb966b076af67121f87b063;92,96;20,96;113,92
6bca1e1153602e07db22966a5b800e9c;06/11/2017;delivered;2017;11;01/11/2017;Sim;2026b1c867563bed4845509e3020574e;MG;236f65f769241706362f78a15083e369;construcao_ferramentas_seguranca;4a3ccda38b2129705f3fb522db62ca31;83,9;15,34;99,24
6bdf9b89e5c81ead45dbc0a260dfbf13;20/09/2017;delivered;2017;9;01/09/2017;Sim;2c4bf1b6bbd370f8ce5380fd47458fd6;SP;4372c58b785f6a6e66899e62099b6ef2;pet_shop;f45122a9ab94eb4f3f8953578bc0c560;89,99;10,04;100,03
6be09fd2c367b8fad5b25b1315c335bb;27/11/2017;invoiced;2017;11;01/11/2017;Não;5f0a81d48ee9e8197044530b42532849;PR;d92cda0cc0ce2758750a52b1a1dad05d;consoles_games;e8b3a3a38279a82f0e5d006d5e5b7d2c;349,9;15,47;365,37
6be90258d0695edd089b1165c0925902;10/12/2017;delivered;2017;12;01/12/2017;Sim;8f399738d7135634f6501aaeb70c953b;GO;2f5e485bacfeb554bec55cd497c9bc51;utilidades_domesticas;4830e40640734fc1c52cd21127c341d4;45,99;14,1;60,09
6bfefd597dae9bcdc38e087a154ab6e5;25/04/2018;delivered;2018;4;01/04/2018;Sim;c0fd6186a94fc6fe13f085e45a2b5045;PI;aa280035c50ba62c746480a59045eec4;brinquedos;fa40cc5b934574b62717c68f3d678b6d;35,9;16;51,9
6c04516be61ae90e04756c3290c405b7;24/09/2017;delivered;2017;9;01/09/2017;Sim;e67ca606dd04696d0ab6e2ed2d63a126;SP;fb783e3e545937820b57fe539b2c5a6c;cama_mesa_banho;da8622b14eb17ae2831f4ac5b9dab84a;99,9;13,72;113,62
6c175759bc609d6fa9c693e5d24aa77d;25/09/2017;delivered;2017;9;01/09/2017;Sim;c7c339e6571b455cb8d45a28d75cbb60;RJ;dc6217e7f9d8c15039ca95b702ce7e02;bebes;855668e0971d4dfd7bef1b6a4133b41b;34;16,11;50,11
6c187a778a170f2bc6beac3979e3a81c;19/03/2018;delivered;2018;3;01/03/2018;Sim;e37623a7c983c5174d5aea2aad30a080;PR;22234a1dd91ce8e88c7b108d198c40ad;beleza_saude;e9779976487b77c6d4ac45f75ec7afe9;49,49;18,23;67,72
6c1e09e4c733fbc610ee1737436f8a5b;29/01/2018;delivered;2018;1;01/01/2018;Sim;e4f40bdeaa197235f19f136666ffbaa9;RS;d2e8130fbec52f5dac0571ea1993f28a;informatica_acessorios;f262cbc1c910c83959f849465454ddd3;239,99;16,44;256,43
6c27984bddb654e222cd1b9a238d2e74;17/05/2018;delivered;2018;5;01/05/2018;Sim;722dd6e14d2f43121531d24edae4e1e7;SP;c18ac1d6cc053c0ec7296b994ae6ffeb;relogios_presentes;86ccac0b835037332a596a33b6949ee1;35,9;19,32;55,22
6c3135486d8821b2877a0f8d92095a6d;13/02/2017;delivered;2017;2;01/02/2017;Sim;51911593422dd5311dae45ef358b50ed;GO;d2686065b870834cc92605a5b9ec84ba;telefonia;2138ccb85b11a4ec1e37afbd1c8eda1f;18,99;17,78;36,77
6c3b48207e30c29cf9d521795daaa5e7;22/01/2018;delivered;2018;1;01/01/2018;Sim;c30ef5697173679058dc8495d53c2e19;SP;31c1d1dfbb4b2730140b8bd9248bcd58;cama_mesa_banho;da8622b14eb17ae2831f4ac5b9dab84a;24,9;9,09;33,99
6c42561edb555b388b19e7bd2abb27b5;27/02/2018;delivered;2018;2;01/02/2018;Sim;d534c62a535a062f55d22085540573c9;SP;232ae93f6ac6e6a57c1b34b312eb3826;automotivo;6a8b085f816a1f75f92dbac6eb545f8f;54,9;11,88;66,78
6c4b00d2f2c7cbac0902dd6367da9f97;05/07/2017;delivered;2017;7;01/07/2017;Sim;25613332a78a059ea028f0360023a830;SP;68bf40b3abd5ffc25981c25df9ed9087;papelaria;3d871de0142ce09b7081e2b9d1733cb1;75;13,55;88,55
6c5560ced6024f245a79e10108dee769;16/05/2018;delivered;2018;5;01/05/2018;Sim;45d631cd3113b427bd58c334a7fbeb04;SP;c3504adf8e5bbfd1978d29a00c2075c5;pet_shop;c013e57c075a06e5b5c48ee03c525719;69,99;14,58;84,57
6c5df19e668b79ccf854d8fd72a105ae;19/05/2018;delivered;2018;5;01/05/2018;Sim;e727269b32ac05dda1a8ac1a8144b288;SP;8b5227e28272123eefd613a10ffd7704;relogios_presentes;2eb70248d66e0e3ef83659f71b244378;494;10,32;504,32
6c6035b5c538935be5381cff46351355;08/08/2017;delivered;2017;8;01/08/2017;Sim;840d738a6f0616378d9a497fd62e812d;SC;0ea4159212776c6cc70d802d45145353;cama_mesa_banho;537eb890efff034a88679788b647c564;15,9;16,79;32,69
6c682aa3032d2639e12a64b3c2a907b7;12/02/2018;delivered;2018;2;01/02/2018;Sim;deaa5dd4f21cf2d8741e476989fe7d5d;SP;3606696d19bbcad6cb6c0e985749862f;automotivo;d624126b9206f595fb3fbb6ba03b28a8;36,9;16,6;53,5
6c8accd4cab9d1cccad9d791492d53b2;17/03/2018;delivered;2018;3;01/03/2018;Sim;847a65ac1b1b67459d7fe6e1a1af3c83;SP;4efd35570dbaaa27e216bd8bf3ed4cf3;moveis_escritorio;7c67e1448b00f6e969d365cea6b010ab;79,99;14,55;94,54
6c8fdc6f1b35e5126442a74c3bcc36d5;05/01/2018;delivered;2018;1;01/01/2018;Sim;628e02fd5a08035e9259d70b1a3743e1;RJ;4562a1390da3bb292198395483cdc7a7;beleza_saude;94144541854e298c2d976cb893b81343;259,9;17,26;277,16
6c90fc612a10cf8c7c74570e1db07aa0;05/04/2018;delivered;2018;4;01/04/2018;Sim;8c3c65fe9b99f72cf45b51959a335c0e;SP;1cc61b32763a4d816212b3507b6b6c59;livros_interesse_geral;527801b552d0077ffd170872eb49683b;524,9;17,76;542,66
6cb2000475274ad7e94d1e64f840e907;19/06/2018;delivered;2018;6;01/06/2018;Sim;f915ababf4710468c93ec2c9a3f64431;MS;d04857e7b4b708ee8b8b9921163edba3;informatica_acessorios;9f505651f4a6abe901a56cdc21508025;67,99;16,67;84,66
6cc8ee95fa041110dc49df7e0a2e85b1;24/08/2017;delivered;2017;8;01/08/2017;Sim;30fae2b7dc2ac59de3a6bbf85cdd9db7;SP;e8769e00778ec82e2fddf58d7b360a27;beleza_saude;3078096983cf766a32a06257648502d1;49,69;12,69;62,38
6cd30de23ae80f0c8c7439acece7ecd5;23/01/2018;delivered;2018;1;01/01/2018;Sim;d4ef7f273c01134ab9dbdde58bca08c0;SP;2b0233a7e7ded4751e8e3812f9a4553e;informatica_acessorios;8c16d1f32a54d92897cc437244442e1b;21,49;15,1;36,59
6cd38adf54359273a7b891f4480a809a;25/08/2018;delivered;2018;8;01/08/2018;Sim;b10b4a8b2d231b223ec1fb80b0fe3cb0;SP;c956bde83b283fe27c438080dcb246c5;utilidades_domesticas;69b5eaa096c3f9d1e5c398c597f567d6;469;25,1;494,1
6cd6b68f7a9798a25f718d069608419f;01/12/2017;delivered;2017;12;01/12/2017;Sim;ae3cdeaf540be9f8c1be897ef4ba3998;PE;87e0a0706a9ccbdd1784f76e01b40176;bebes;95e03ca3d4146e4011985981aeb959b9;79,9;25,11;105,01
6cd9dc64e9570c2a9555406d8148ec0a;31/08/2017;delivered;2017;8;01/08/2017;Sim;03e309adaa7741b79f72be256ae1c3c8;SP;90ca3c3f457540cc342f428c771c9828;eletrodomesticos;d91fb3b7d041e83b64a00a3edfb37e4f;32,2;9,27;41,47
6cdb86865449a92089579ea715e1c1d1;12/08/2018;delivered;2018;8;01/08/2018;Sim;996ebd04fae62e927c850d835a95b693;SP;f16e5b7883c1349e57bc5e92ba9e0d96;moveis_decoracao;b499c00f28f4b7069ff6550af8c1348a;44,99;7,58;52,57
6cdb9b31878fbe99cbad7cde30306101;11/04/2017;delivered;2017;4;01/04/2017;Sim;a7994f163edf8455763d1630fd0fba3f;RJ;54860a1533edf6c65d974441713ead8e;beleza_saude;4450bd8327d471c4a11a83d1445b1b62;199;15,56;214,56
6cf30e050336c50f368c34da13c9e6a2;28/05/2017;delivered;2017;5;01/05/2017;Sim;71401d6f3ab1671cd5569779cdb9480d;PE;2132979d9b6f64e99b8c9bb4da4e0323;informatica_acessorios;45d33f715e24d15a6ccf5c17b3a23e3c;98,79;27,23;126,02
6d07ebee9c7fa9c4749c7265c987bf0a;22/05/2017;delivered;2017;5;01/05/2017;Sim;4bfed7ec90de2a498c6aaaf4ce5e4518;MG;fc3e972df7e263b301e2bee77ac2a6d3;esporte_lazer;38e679b9e0064cd94c6f035707344dae;67,91;19,72;87,63
6d0ef3c8cc6b6399e18942b77559dceb;10/06/2018;delivered;2018;6;01/06/2018;Sim;f5a4c00b35faeaa5df60b49a2a5695de;SC;8b50a72d52d7a91fb19d19fbe069e2f2;utilidades_domesticas;9f505651f4a6abe901a56cdc21508025;44,99;18,23;63,22
6d1a52060faffae010ab6d691f913b7f;19/06/2018;delivered;2018;6;01/06/2018;Sim;e911b98a78cc611363070276582bb7ce;SP;282689e1e4c5d32efe135668c32b6722;cool_stuff;2d2c62bef4c8ba0dd74e0e228e808539;315;25,82;340,82
